paper_title,DOI,year,Provenance,Ref,Feedstock,Family_std,C_feed_wt_pct,H_feed_wt_pct,O_feed_wt_pct,N_feed_wt_pct,S_feed_wt_pct,Ash_feed_wt_pct,Lignin_feed_wt_pct,Cellulose_feed_wt_pct,Hemicellulose_feed_wt_pct,Extractives_feed_wt_pct,LCH_total_wt_pct,Lignin_share_pct,Holo_share_pct,Lignin_from_LCH_wt_pct,Cellulose_from_LCH_wt_pct,Hemicellulose_from_LCH_wt_pct,Moisture_min_wt_pct_ar,Moisture_max_wt_pct_ar,O_C_feed_molar,H_C_feed_molar,HHV_feed_MJ_per_kg,LRI,LRI_imputed,sum_LCH_wt_pct,sum_CHONSAsh_wt_pct,sum_CHONS_wt_pct,LCH_closure_flag,process_type,process_subtype,reactor,atmosphere,solvent_or_medium,T_reaction_C,t_residence_min,t_ramp_min,IC_feed_wt_pct_slurry,pressure_reaction_MPa,heating_rate_C_per_min,stirring_rpm,water_biomass_ratio_kg_kg,catalyst,cat_biomass_ratio_kg_kg,yield_basis,separation_method,Yield_biooil_wt_pct,Yield_char_wt_pct,Yield_aqueous_wt_pct,Yield_gas_wt_pct,Yield_gas_water_wt_pct,Energy_yield_biooil_pct,Energy_yield_char_pct,Carbon_yield_biooil_pct,Carbon_yield_char_pct,HHV_biooil_MJ_per_kg,C_biooil_wt_pct,H_biooil_wt_pct,O_biooil_wt_pct,N_biooil_wt_pct,S_biooil_wt_pct,O_C_biooil_molar,H_C_biooil_molar,HHV_char_MJ_per_kg,C_char_wt_pct,H_char_wt_pct,O_char_wt_pct,N_char_wt_pct,S_char_wt_pct,O_C_char_molar,H_C_char_molar,LCH_total_imputed_wt_pct,Lignin_share_imputed_pct,C_Note,C_method,O/C_Note,OC_method,H/C_Note,HC_method,t_note,HHV_feedstock_method,HHV_feedstock_imputed,HHV_biooil_method,HHV_biochar_method,S_method,S_biooil_method,S_biochar_method,Lignin_method,Lignin_imputed,cellulose_method,cellulose_imputed,hemicellulose_method,hemicellulose_imputed,Ash_method,Ash_imputed,LRI_imputed_source,LCH_total_imputed_source,Lignin_share_imputed_source
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 2B: Effect of temperature on yields (SS–WS in EtOH–H₂O),Huang_2019_SS_RS_WS,SS–WS mixture (R2=50 wt% WS),Mixed Biomass,29.8,4.15,29.2,1.45,0.5,34.95,14.75,40.93444444444445,25.417423346269462,,81.10186779071391,0.18187004075002156,0.8181299592499784,,,,,,0.7348993288590604,1.6711409395973156,10.85,0.423,0.423,81.10186779071392,100.05,65.10000000000001,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol–Water,300.0,30.0,,10.0,autogenic,,,10.0,none,0.0,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,30.3,43.64,,,14.14,,,,,,,,,,,,,,,,,,,,,81.10186779071391,0.18187004075002156,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Wheat straw, n=27)",True,"Feedstock_DB_mean (Wheat straw, n=27)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 3A: Effect of time on yields (SS–RS in ethanol),Huang_2019_SS_RS_WS,SS–RS mixture (R2=50 wt% RS),Mixed Biomass,24.9,3.8,26.0,1.95,0.85,42.5,5.6,36.02252914164607,22.018081949841047,,63.640611091487116,0.08799412676835662,0.9120058732316434,,,,,,0.783132530120482,1.8313253012048194,9.3,0.361,0.361,63.64061109148712,100.0,57.50000000000001,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,0.0,,10.0,autogenic,,,10.0,none,0.0,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,22.33,56.45,,,22.05,,,,,,,,,,,,,,,,,,,,,63.640611091487116,0.08799412676835662,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 3A: Effect of time on yields (SS–RS in ethanol),Huang_2019_SS_RS_WS,SS–RS mixture (R2=50 wt% RS),Mixed Biomass,24.9,3.8,26.0,1.95,0.85,42.5,5.6,36.02252914164607,22.018081949841047,,63.640611091487116,0.08799412676835662,0.9120058732316434,,,,,,0.783132530120482,1.8313253012048194,9.3,0.361,0.361,63.64061109148712,100.0,57.50000000000001,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,10.0,autogenic,,,10.0,none,0.0,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,22.37,54.44,,,22.23,6.66626,3.70192,0.1469709,0.0860152,29.8,65.7,8.3,21.2,4.5,0.3,0.242,0.1263318112633181,6.8,15.8,,,,,,,63.640611091487116,0.08799412676835662,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,reported,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 3A: Effect of time on yields (SS–RS in ethanol),Huang_2019_SS_RS_WS,SS–RS mixture (R2=50 wt% RS),Mixed Biomass,24.9,3.8,26.0,1.95,0.85,42.5,5.6,36.02252914164607,22.018081949841047,,63.640611091487116,0.08799412676835662,0.9120058732316434,,,,,,0.783132530120482,1.8313253012048194,9.3,0.361,0.361,63.64061109148712,100.0,57.50000000000001,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,60.0,,10.0,autogenic,,,10.0,none,0.0,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,22.38,51.62,,,24.05,,,,,,,,,,,,,,,,,,,,,63.640611091487116,0.08799412676835662,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 4A: Effect of solvent ratio R1 on yields (SS–RS in EtOH),Huang_2019_SS_RS_WS,SS–RS mixture (R2=50 wt% RS),Mixed Biomass,24.9,3.8,26.0,1.95,0.85,42.5,5.6,36.02252914164607,22.018081949841047,,63.640611091487116,0.08799412676835662,0.9120058732316434,,,,,,0.783132530120482,1.8313253012048194,9.3,0.361,0.361,63.64061109148712,100.0,57.50000000000001,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,20.0,autogenic,,,5.0,none,0.0,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,21.36,55.37,,,22.09,,3.76516,,0.0874846,,,,,,,,,6.8,15.8,,,,,,,63.640611091487116,0.08799412676835662,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 4A: Effect of solvent ratio R1 on yields (SS–RS in EtOH),Huang_2019_SS_RS_WS,SS–RS mixture (R2=50 wt% RS),Mixed Biomass,24.9,3.8,26.0,1.95,0.85,42.5,5.6,36.02252914164607,22.018081949841047,,63.640611091487116,0.08799412676835662,0.9120058732316434,,,,,,0.783132530120482,1.8313253012048194,9.3,0.361,0.361,63.64061109148712,100.0,57.50000000000001,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,30.0,autogenic,,,3.333,none,0.0,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,18.23,55.89,,,23.71,,3.80052,,0.0883061999999999,,,,,,,,,6.8,15.8,,,,,,,63.640611091487116,0.08799412676835662,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 5A: Effect of SS–RS mixing ratio R2 on yields,Huang_2019_SS_RS_WS,Sewage sludge (SS),Waste Biomass / Sludge,13.0,2.3,12.0,2.4,1.0,69.3,0.0,42.25639818731828,25.180446345972182,,67.43684453329047,0.0,1.0,,,,,,0.6923076923076924,2.123076923076923,5.65,0.286,0.286,67.43684453329047,100.0,30.7,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,10.0,autogenic,,,10.0,none,0.0,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,15.41,77.42,,,7.29,4.63841,2.0903400000000003,0.1054044,0.0402584,30.1,68.4,6.8,17.3,7.0,0.5,0.19,0.0994152046783625,2.7,5.2,,,,,,,67.43684453329047,0.0,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,reported,,,False,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 5A: Effect of SS–RS mixing ratio R2 on yields,Huang_2019_SS_RS_WS,SS–RS mixture (R2=25 wt% RS),Mixed Biomass,18.95,3.05,19.0,2.175,0.925,55.89999999999999,2.8,36.02252914164607,22.018081949841047,,60.84061109148711,0.04602189145979468,0.9539781085402054,,,,,,0.7519788918205805,1.9313984168865435,7.47,0.321,0.321,60.84061109148711,100.0,44.1,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,10.0,autogenic,,,10.0,none,0.0,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,17.69,67.64,,,15.64,,,,,,,,,,,,,,,,,,,,,60.84061109148711,0.04602189145979468,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 5A: Effect of SS–RS mixing ratio R2 on yields,Huang_2019_SS_RS_WS,SS–RS mixture (R2=75 wt% RS),Mixed Biomass,30.85,4.55,33.0,1.725,0.7749999999999999,29.1,8.399999999999999,36.02252914164607,22.018081949841047,,66.44061109148711,0.1264286986829998,0.8735713013170002,,,,,,0.8022690437601296,1.7698541329011346,11.12,0.402,0.402,66.44061109148711,100.0,70.9,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,10.0,autogenic,,,10.0,none,0.0,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,23.8,43.54,,,33.04,,,,,,,,,,,,,,,,,,,,,66.44061109148711,0.1264286986829998,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 5A: Effect of SS–RS mixing ratio R2 on yields,Huang_2019_SS_RS_WS,Rice straw (RS),Agricultural Residues,36.8,5.3,40.0,1.5,0.7,15.7,11.2,35.3,23.6,,70.1,0.15977175463623394,0.8402282453637661,,,,,,0.8152173913043479,1.7282608695652175,12.95,0.443,0.443,70.1,100.0,84.3,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,10.0,autogenic,,,10.0,none,0.0,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,26.59,31.48,,,43.15,7.950410000000001,4.5646,0.1776212,0.1111244,29.9,66.8,8.1,23.1,2.0,0.0,0.26,0.1212574850299401,14.5,35.3,,,,,,,70.1,0.15977175463623394,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,reported,,,False,,False,,False,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 6A: Catalyst effect on SS–RS co-liquefaction in EtOH,Huang_2019_SS_RS_WS,SS–RS mixture (R2=50 wt% RS),Mixed Biomass,24.9,3.8,26.0,1.95,0.85,42.5,5.6,36.02252914164607,22.018081949841047,,63.640611091487116,0.08799412676835662,0.9120058732316434,,,,,,0.783132530120482,1.8313253012048194,9.3,0.361,0.361,63.64061109148712,100.0,57.50000000000001,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,10.0,autogenic,,,10.0,NaOH,0.1,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,23.2,51.33,,,25.72,,3.4904399999999995,,0.0811014,,,,,,,,,6.8,15.8,,,,,,,63.640611091487116,0.08799412676835662,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 6A: Catalyst effect on SS–RS co-liquefaction in EtOH,Huang_2019_SS_RS_WS,SS–RS mixture (R2=50 wt% RS),Mixed Biomass,24.9,3.8,26.0,1.95,0.85,42.5,5.6,36.02252914164607,22.018081949841047,,63.640611091487116,0.08799412676835662,0.9120058732316434,,,,,,0.783132530120482,1.8313253012048194,9.3,0.361,0.361,63.64061109148712,100.0,57.50000000000001,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,10.0,autogenic,,,10.0,Na2CO3,0.1,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,23.2,50.53,,,26.07,,3.43604,,0.0798374,,,,,,,,,6.8,15.8,,,,,,,63.640611091487116,0.08799412676835662,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 6A: Catalyst effect on SS–RS co-liquefaction in EtOH,Huang_2019_SS_RS_WS,SS–RS mixture (R2=50 wt% RS),Mixed Biomass,24.9,3.8,26.0,1.95,0.85,42.5,5.6,36.02252914164607,22.018081949841047,,63.640611091487116,0.08799412676835662,0.9120058732316434,,,,,,0.783132530120482,1.8313253012048194,9.3,0.361,0.361,63.64061109148712,100.0,57.50000000000001,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,10.0,autogenic,,,10.0,FeSO4,0.1,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,19.87,56.73,,,23.66,,3.85764,,0.0896333999999999,,,,,,,,,6.8,15.8,,,,,,,63.640611091487116,0.08799412676835662,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Co-liquefaction of sewage sludge and rice straw/wood sawdust: The effect of process parameters on the yields and properties of bio-oil and biochar products,https://doi.org/10.1016/j.energy.2019.02.071,2019,Fig. 6A: Catalyst effect on SS–RS co-liquefaction in EtOH,Huang_2019_SS_RS_WS,SS–RS mixture (R2=50 wt% RS),Mixed Biomass,24.9,3.8,26.0,1.95,0.85,42.5,5.6,36.02252914164607,22.018081949841047,,63.640611091487116,0.08799412676835662,0.9120058732316434,,,,,,0.783132530120482,1.8313253012048194,9.3,0.361,0.361,63.64061109148712,100.0,57.50000000000001,OK,Hydrothermal,HTL_solvothermal,"Parr 4566 batch autoclave, 300 mL, 316L stainless steel; design 350 °C, 20.7 MPa; vertical magnetic stirring 120 rpm.",,Ethanol,300.0,10.0,,10.0,autogenic,,,10.0,FeS,0.1,wt% of dry feedstock,Gas vented (mainly CO₂); acetone wash; vacuum filtration; solvent removal by rotary evaporator (R-1001VN); bio-oil (liquid) and bio-char (solid) recovered; residual = gas + water-soluble fraction.,19.52,58.57,,,22.28,,3.98276,,0.0925406,,,,,,,,,6.8,15.8,,,,,,,63.640611091487116,0.08799412676835662,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Thermochemical liquefaction of rice husk for bio-oil production with sub- and supercritical ethanol as solvent,https://doi.org/10.1016/j.jaap.2013.04.002,2013,"Manual digitization from Huang et al. 2013 (Figs.2–6, Tables 1–2)",Huang_2013_ricehusk_ethanol,Rice husk,Agricultural Residues,43.06,6.08,46.6,4.26,,14.77,19.5,36.02252914164607,22.018081949841047,,77.54061109148711,0.25148112357526714,0.7485188764247328,,,,,,0.811658151416628,1.6943799349744542,14.93,0.5,0.5,77.54061109148711,114.77,100.0,OK,Hydrothermal,HTL_solvothermal,"500 mL batch autoclave (GSHA-0.5), magnetic stirring, batch",,Ethanol,300.0,20.0,,6.0,autogenic,,,16.667,none,0.0,wt% of dry feedstock,"Acetone wash, vacuum filtration, rotary evaporation (EtOH + water)",24.24,40.83,,,34.93000000000001,,,,,,,,,,,,,,,,,,,,,77.54061109148711,0.25148112357526714,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Thermochemical liquefaction of rice husk for bio-oil production with sub- and supercritical ethanol as solvent,https://doi.org/10.1016/j.jaap.2013.04.002,2013,"Manual digitization from Huang et al. 2013 (Figs.2–6, Tables 1–2)",Huang_2013_ricehusk_ethanol,Rice husk,Agricultural Residues,43.06,6.08,46.6,4.26,,14.77,19.5,36.02252914164607,22.018081949841047,,77.54061109148711,0.25148112357526714,0.7485188764247328,,,,,,0.811658151416628,1.6943799349744542,14.93,0.5,0.5,77.54061109148711,114.77,100.0,OK,Hydrothermal,HTL_solvothermal,"500 mL batch autoclave (GSHA-0.5), magnetic stirring, batch",,Ethanol,300.0,20.0,,8.0,autogenic,,,12.5,none,0.0,wt% of dry feedstock,"Acetone wash, vacuum filtration, rotary evaporation (EtOH + water)",21.69,40.9,,,37.41,,,,,,,,,,,,,,,,,,,,,77.54061109148711,0.25148112357526714,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Thermochemical liquefaction of rice husk for bio-oil production with sub- and supercritical ethanol as solvent,https://doi.org/10.1016/j.jaap.2013.04.002,2013,"Manual digitization from Huang et al. 2013 (Figs.2–6, Tables 1–2)",Huang_2013_ricehusk_ethanol,Rice husk,Agricultural Residues,43.06,6.08,46.6,4.26,,14.77,19.5,36.02252914164607,22.018081949841047,,77.54061109148711,0.25148112357526714,0.7485188764247328,,,,,,0.811658151416628,1.6943799349744542,14.93,0.5,0.5,77.54061109148711,114.77,100.0,OK,Hydrothermal,HTL_solvothermal,"500 mL batch autoclave (GSHA-0.5), magnetic stirring, batch",,Ethanol,300.0,20.0,,10.0,autogenic,,,10.0,none,0.0,wt% of dry feedstock,"Acetone wash, vacuum filtration, rotary evaporation (EtOH + water)",20.2,44.6,,,35.2,4.2117,8.61226,0.1062318,0.2367367999999999,20.85,52.59,6.63,36.08,4.7,0.0,0.515,0.1260695949800342,19.31,53.08,5.49,36.39,5.04,0.0,0.515,1.232,77.54061109148711,0.25148112357526714,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
Thermochemical liquefaction of rice husk for bio-oil production with sub- and supercritical ethanol as solvent,https://doi.org/10.1016/j.jaap.2013.04.002,2013,"Manual digitization from Huang et al. 2013 (Figs.2–6, Tables 1–2)",Huang_2013_ricehusk_ethanol,Rice husk,Agricultural Residues,43.06,6.08,46.6,4.26,,14.77,19.5,36.02252914164607,22.018081949841047,,77.54061109148711,0.25148112357526714,0.7485188764247328,,,,,,0.811658151416628,1.6943799349744542,14.93,0.5,0.5,77.54061109148711,114.77,100.0,OK,Hydrothermal,HTL_solvothermal,"500 mL batch autoclave (GSHA-0.5), magnetic stirring, batch",,Ethanol,300.0,20.0,,12.0,autogenic,,,8.333,none,0.0,wt% of dry feedstock,"Acetone wash, vacuum filtration, rotary evaporation (EtOH + water)",20.06,44.16,,,35.78,,,,,,,,,,,,,,,,,,,,,77.54061109148711,0.25148112357526714,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,,,,False,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,"Feedstock_DB_mean (Rice straw/hulls, n=149)",True,,False,formula,formula,formula
